M;P;T;alfa;U;c_D;c_L;c_M;V
0.0779791455679413;0.8872162888952583;0.2820222459942799;-0.0797410633609743;97.59778136959632;0.5429353664203797;0.0776884979870079;-0.0407099020236704;0.1932134407306812
0.0069242975785281;0.7454297944831073;0.0862120023059333;0.1444525538700256;98.06338685819888;0.4354883296624705;-0.4719487825347451;0.0179803250159044;0.0590638427797949
0.0222885451752969;0.689791965109845;0.2425717095175287;-0.176908174357361;134.62454916356995;0.4571051061046432;0.3153923439064709;-0.0238407202678474;0.1661858781904589
0.0;0.4472591388454218;0.2282789743552467;-0.0187660217002642;146.52412485655944;0.4001640041529816;0.0351852388783502;-0.0008524652617444;0.1563939253307795
0.0;0.7520156499022955;0.0546981866940976;0.1638636506818496;108.45611300808316;0.4056020176071878;-0.5776653176058166;0.0304531646459355;0.0374737277041262
0.0607142014535077;0.5701867373187683;0.1580588650813968;-0.1392662479911758;48.637139780055534;0.7049375602409779;0.4401897196597488;-0.0973147190840301;0.1082861284672649
0.0020262003039041;0.6279075849200455;0.1370647690515122;0.1475756274532322;41.80994589741652;0.7429591254960435;-0.4252081833103587;0.0407148488600226;0.093903073277191
0.0480674623842475;0.8248065381968839;0.1773779519728684;0.0236733413813884;73.91184224486341;0.5480290290141852;-0.0864301054211549;-0.0281209731108049;0.1215216348966121
0.0;0.6182727996554984;0.1090244588784956;-0.1932389851569719;44.43225216010583;0.7202167179655724;0.5770334642667105;-0.055774873778436;0.0746926567776573
0.0933151664938373;0.8862863507651595;0.2606890509092132;-0.1763603633307419;39.56077397841906;0.8882306431463172;0.3709374057663366;-0.108371224313789;0.178598068777902
0.0781733137533746;0.8439445353442003;0.1293824432899883;0.0857370330539704;79.24917561643721;0.5224599178564626;-0.2834991685838493;-0.038703039128122;0.088639911897971
0.0433829398803427;0.4363205352599397;0.1404925842947333;0.0633396503943816;76.19949972627845;0.5163661684441628;-0.1382929023843712;-0.030909751171543;0.0962514695003218
0.0;0.7028129185795885;0.2250207418951296;-0.025378279956039;66.31877731920002;0.6104881989937695;0.0590735191433741;-0.0039045628035111;0.1541617102723533
0.0240112842768973;0.6367517215968527;0.2656709611735656;-0.2265385960524281;152.01665616785138;0.4611997288417822;0.3381876491629765;-0.0252752360228798;0.1820111755000098
0.0;0.3160486932419869;0.2016853858358662;0.1247397473976799;105.01317092619576;0.4769310113450064;-0.2846418068150564;0.0125599836235831;0.1381746578361519
0.0914130619157371;0.1175449943891984;0.1938785726264826;-0.0573591029133326;70.61057922630704;0.597005723642274;0.3292649557393354;-0.061663033059954;0.1328262101064032
0.0;0.2783261726946675;0.2314101829582747;0.0716725510296953;185.3781159995501;0.3605909462248403;-0.1266944447580886;-0.0010448730415176;0.158539116344714
0.0;0.7867432761401915;0.1181253860888863;0.2301308432650449;69.05911792697498;0.5926544857413406;-0.6421638960828339;0.049725838794149;0.080927702009496
0.0194140273626153;0.6769527914835968;0.1165110302538437;-0.1592361595967146;120.69914068667696;0.4108553346134279;0.5025935341369414;-0.0423665901867972;0.0798217068269083
0.0413502595489198;0.6723271718495167;0.1064056424413322;0.1020695582213187;215.18930420206308;0.2877716621162994;-0.3079095160587736;-0.0305735180250922;0.0728985056365567
0.077807502329544;0.3282987887337912;0.1061260311439703;-0.1832018519161014;34.75122748838518;0.850717223058992;0.680946309603257;-0.1631489935729137;0.0727069439367341
0.0419913043778542;0.6013348632280213;0.1711707615602977;0.0843696677052797;89.96929653588064;0.4946394910813802;-0.2129204851425517;-0.0218616096438882;0.1172690887449599
0.0665047741288402;0.3119102836980604;0.0756154042552212;0.182885129957491;162.80854173164713;0.3579900491816026;-0.4359420986613697;-0.0312308846473454;0.051804113455252
0.0740659530382977;0.4055480956162819;0.219002964339478;-0.0036442104476602;43.282851822968006;0.783754409052726;0.0703741377895497;-0.0623360876720352;0.1500389308689764
0.0431609070650079;0.1429362617175526;0.1260202585796223;-0.0240142132661337;103.04635007083004;0.4261331959299758;0.186068446857995;-0.0363508282200981;0.0863364791528992
0.0492186145707423;0.520699236950499;0.1348112011912576;0.1171633380903788;67.4634097441915;0.5656225739055278;-0.2951804478104903;-0.0228257058847873;0.0923591539361305
0.0297523417189896;0.3016126554322906;0.2366882027806101;-0.1744816921424305;81.347543466079;0.593191194076207;0.3850095429297939;-0.0446245363794377;0.162155087724996
0.0646250222691848;0.8620300893294048;0.2190621871984844;-0.1080509815898498;160.81219673223248;0.3886524029553398;0.2132539895740016;-0.0477590838442011;0.1500795044496816
0.0734634603655698;0.4774241612550824;0.1390432208950484;0.0840390541036386;96.96321478454144;0.4618538108289661;-0.1817409858000083;-0.0532231063425442;0.0952585106351976
0.0;0.688099858000343;0.0821868574006656;-0.0639071287200263;62.3662083626518;0.5301788030999489;0.2187046836996623;-0.0154631780943697;0.056306216005196
0.0324903950085164;0.639219789949666;0.0938648347612516;-0.0874919503674395;40.86425544763088;0.6996824088257001;0.3193029785104237;-0.0639847701803378;0.0643067982949335
0.0056598654461205;0.7359401618370085;0.2390622074124338;0.257539488734791;118.9379912050537;0.5187010968714029;-0.4228053306086142;0.0190343193337047;0.1637815182982584
0.0926710751782153;0.2539003525999797;0.0953271719497594;0.1626851708435823;42.34624035563769;0.733970553798218;-0.328483152590151;-0.0496860337463589;0.0653086455027801
0.0063948255610365;0.7189078023973886;0.2378701020077074;-0.0550992760188528;100.96361726483627;0.4967826369840218;0.1050147227748427;-0.0084599581275248;0.1629648068854803
0.0634698086216747;0.6957442485802506;0.1626508266051589;-0.2214491740373775;243.58328271679397;0.3369156796070333;0.6196016497742086;-0.0820448922210102;0.1114320813071944
0.0559323152063684;0.6942654106958867;0.2839127664982142;0.0318943230941493;16.655088502835966;1.4471030269276497;-0.0702449329844517;-0.0168973119816651;0.1945086363279265
0.024513161523031;0.7823604495423274;0.0629617662537214;0.1153154295413594;67.11208308167733;0.515695844956347;-0.3834109503594695;0.0004418661761792;0.0431351060604245
0.0824133674287487;0.101587752131839;0.1514757897287217;-0.1293788768295925;20.579537756153822;1.1829064222530992;0.5541564229911505;-0.1385559852138944;0.1037760635431472
0.0;0.8299751075271973;0.2960687437605047;0.1847281049609963;28.59599048275956;1.0934415856494644;-0.3541092906179125;0.0678396244792801;0.2028366963503217
0.069718078767879;0.8937699870785224;0.2457303495071888;0.1443005673124018;116.21244584798798;0.5078432786478843;-0.3193992605144761;-0.0123862952007743;0.1683498624473751
0.0;0.7520530386400355;0.1586676165767134;-0.1126065714934596;86.22567980320524;0.4986069259806385;0.3087879473997203;-0.0172945810234184;0.1087031841167063
0.0;0.2919056527564032;0.0628585954966191;0.2107589026159563;113.80453712435636;0.4255723210487392;-0.6809585434402784;0.0395707890639475;0.0430644237747337
0.0779292049892323;0.1695742211587608;0.0555375600547056;-0.2099587542383812;84.87690966135418;0.5281617111530047;0.8448894383938879;-0.1351896960954869;0.0380487823934788
0.0037197166524529;0.367538711554113;0.1357056138918868;-0.211821121515102;63.83957888195355;0.6163187676033207;0.5844110571592107;-0.05044489515676;0.0929719160773316
0.0066704891960698;0.2230469012452427;0.1117685532268525;0.0787020673747326;72.12117876953843;0.5114527869307529;-0.235027971884453;0.009872916883365;0.0765726358157167
0.0320657523241704;0.6400161132130368;0.1828378173431497;0.1001189412329294;133.0137478512134;0.4087738979949791;-0.2435291679808655;-0.0151897501242917;0.1252621886617918
0.0965197580232996;0.8039295102834145;0.2771549260155684;-0.1215459708019155;175.4031837186321;0.4113779588348355;0.1633223084394511;-0.0559410030293079;0.1898788398132659
0.099553056223566;0.4768717241150918;0.1859109440985444;-0.0530475394307601;162.24885644746354;0.3802701410555533;0.1762773895592263;-0.0858053119689922;0.1273675878019128
0.0310775670229324;0.8034065831235535;0.2579911299612593;-0.1104338527232222;166.69365132307502;0.4007009831272362;0.1506742762188867;-0.0150165368384711;0.1767497231364588
0.0027898979331729;0.8321020061255012;0.2182870894859596;-0.0318650389462615;87.03582770324613;0.5223101447492694;0.0706558098323562;-0.0050683278215049;0.1495484850068309
0.0007258505445201;0.7078598767337597;0.1902461039594046;-0.1724748409383752;166.95150085425132;0.3845546488484992;0.3683685672385505;-0.0085434166385098;0.1303376058225881
0.0;0.8162447186157448;0.1733075989673785;0.2072144311209648;47.42138905351786;0.7452264118335266;-0.5229249469598394;0.0536595628227912;0.118733036052551
0.0260037441441971;0.3699115355997786;0.215513240919874;0.1515576160091155;27.99535800068765;1.0141336207722569;-0.3343847343839886;0.0325091607654795;0.1476481213542057
0.0187452171730297;0.8114929060778785;0.1520523650871759;-0.0715559963220656;31.343382941909777;0.8688884055640178;0.2091949255505573;-0.0418872592953883;0.1041710753212242
0.0987779115168077;0.4003441118224937;0.2005822858142718;0.1926264418858985;160.88119413325862;0.4250644777010675;-0.2820500702400692;-0.0475749517534594;0.1374189240113576
0.0333149080041276;0.8035258246207196;0.1396039964388309;0.0181814668766452;57.51589863624865;0.5985179004421441;-0.0528944930776431;-0.0232681664283573;0.0956426979602431
0.0286149232198674;0.6281620412994725;0.0835446664198944;-0.1070788948793996;36.26087347674211;0.7475405877070633;0.3852089486237275;-0.070506285172898;0.0572364509642696
0.0304836230819015;0.27142039597578;0.176281652403959;0.0295662408643634;25.02110858052109;1.015168371629927;-0.0262717186431768;-0.0193412194460916;0.1207705600619523
0.0500404817678508;0.4108009961022089;0.2072873296324622;0.0537066381441659;100.66397557202264;0.482326102159018;-0.0999875123904976;-0.0307092836241014;0.1420125495311999
0.0;0.575014809800713;0.0839950614183686;0.1537314687043937;69.47317928808471;0.5283692723654062;-0.5044096243998505;0.0343065767431093;0.0575450165777243
0.0782101275295659;0.38263805442051;0.1654820369867904;-0.1917647570340689;34.54784521290459;0.9037677162709328;0.6181180833651995;-0.1513526933623926;0.1133717435396501
0.0138925503838509;0.658671007264777;0.0812680025716995;0.0309813960389066;42.82346563376313;0.6598990489020714;-0.0904328362144595;-0.0064601074986977;0.0556767085618713
0.0247536542482207;0.8678972907396759;0.1725588592167947;-0.1333530572873241;169.70334233881354;0.3585198552869315;0.3324189938063057;-0.0267673975906374;0.1182200744494261
0.0621447844780746;0.5106429259031399;0.1017143221488455;-0.2568450777553379;56.38711148497425;0.6806194175393748;0.8394137081253722;-0.1415324261007624;0.069684482104174
0.0;0.3016173595863972;0.1520759741635283;0.0459873045519786;101.49119074364056;0.4394552750443769;-0.1324798425086905;0.0059951643037936;0.1041872498994332
0.040211685498848;0.3953467079748036;0.0753286366041752;0.0369489203910491;46.21059037448288;0.6299721039828545;-0.0566637811199113;-0.0386597602582446;0.0516076489375204
0.0;0.615253415242517;0.065517533920151;0.1488947038321513;81.81998348799185;0.4690000407149873;-0.5140634462824447;0.0309050119469549;0.0448860624886954
0.0689772640570379;0.5526802190512216;0.1648601762915303;-0.0112068265752006;62.00233694090299;0.5980026037858381;0.0726211510881317;-0.0640356328944889;0.1129457067773274
0.0;0.4884383138630697;0.0650879186360666;0.1901703908081343;101.10524545437154;0.439075903558537;-0.6324479691953787;0.0365084738379541;0.0445917330575692
0.060785423501786;0.2722803802415835;0.2522283259292545;0.1832928270140117;164.3224355172238;0.4200914119430782;-0.2299305240568401;-0.0270053399383482;0.1728016260941322
0.0857161414377378;0.8035865159577334;0.076247005838423;0.1339183906435952;28.416369517559136;0.9116158216497846;-0.3875072368850226;-0.0263228206547003;0.0522368236999036
0.0697131358531233;0.8916417220134102;0.0809462979698864;-0.1659328487254766;41.5976248960751;0.7239035399364669;0.5845379519155846;-0.1270273513146124;0.0554563087391692
0.0143951050112203;0.3672534453012801;0.2823271270200147;-0.1059464001364129;94.83457914033436;0.5543940492365388;0.1751907301849838;-0.0156750535396966;0.1934223147214121
0.0;0.5727083425753824;0.2741525342106848;-0.0440987481879937;192.47399957728047;0.3765598893133686;0.0530350948467692;0.0021581887381621;0.1878219011877402
0.0750838051168936;0.7115181260229305;0.1589427546786008;-0.139611436494725;109.3547742581453;0.456253545042897;0.4425051348023038;-0.0918829849040987;0.1088916812303094
0.0755593300726857;0.2278834137187689;0.1382614321503859;-0.2208846430010817;54.72027852412236;0.7125121502786881;0.7323795222834043;-0.1353316817195715;0.0947229071662293
0.0469070315191512;0.4839915616647161;0.2588134315057365;0.2518134748272886;138.5469188057934;0.4959883579589798;-0.3096079455047454;-0.013865567173796;0.1773130819245801
0.008695357481617;0.6362767143329483;0.2901234575115299;-0.2288857327897171;68.4447321928626;0.6991558155601785;0.3703788749968669;-0.0425000207826734;0.1987635807411491
0.0920207115083398;0.5005416143344361;0.1963877296363165;0.0265334232671473;88.39554899053698;0.5207473703097477;-0.0402368188033975;-0.0654792115062342;0.1345452335738405
0.0;0.8277961648351748;0.082094184921623;-0.2358449174855935;56.257310781854976;0.641332932369116;0.7142982552532995;-0.0619895799271306;0.0562427260898039
0.0;0.7164689043191834;0.2897158167493141;-0.2021410957070918;121.37841939188633;0.5193489216355476;0.2671514659402954;-0.0109569004984387;0.1984843060549551
0.0385318625656323;0.5401334983480557;0.0764793336302179;0.153839664434486;132.9460329901432;0.3748881541045052;-0.4515140715866408;-0.0160873157711638;0.0523959914700623
0.0684292261028364;0.2237357846036516;0.18008055789537;0.182010845735849;105.06288074754472;0.4818099546805893;-0.3223831141370863;-0.0269690568794667;0.123373190214118
0.0739137701316089;0.5293538811392162;0.2811160908142348;0.1397117779595784;72.86820736195739;0.6551658704905879;-0.243099586342625;-0.0175812104500145;0.1925926338168322
0.085964229718997;0.6264091619020653;0.2070286841974576;0.2197443413669119;95.12307733633256;0.571004234479119;-0.3994885452904412;-0.023548999941663;0.1418353515436782
0.052218957869269;0.6501383983808613;0.2654636545784204;0.2151273978654728;211.67553336906724;0.4044718979706039;-0.2237268106076703;-0.0269197252755858;0.1818691497516758
0.0781251878735847;0.6705553843290813;0.1553933212789901;0.2602181359328794;61.91256624386464;0.6946240449753801;-0.5509040118257815;-0.0010260894410191;0.1064599644082361
0.0;0.6574034322151907;0.1225799853335754;0.0460006445077353;90.51497670444188;0.4507248538256048;-0.1457489212218863;0.0075629697615305;0.0839795479520325
0.0961731954914392;0.4536489744466045;0.2008236739530007;0.1484842142298382;31.24949387980879;0.9624268660227449;-0.2839871777717932;-0.0329931231617807;0.1375842990252008
0.0;0.3164805631620631;0.1459098836246915;-0.1706168946025192;110.4054726867644;0.4501306603334988;0.4598580999452309;-0.0220974479101807;0.0999628612712761
0.0;0.7457333306344757;0.2485230464404699;-0.0226287841773731;142.08034088981495;0.4202309730277149;0.0387166404127756;-0.0005103234873964;0.1702631391163659
0.0289334508717712;0.562772076413292;0.1551855645952768;-0.1812570914209977;92.46940256282063;0.5044080111081596;0.5110776657477666;-0.0562926063161977;0.1063176303042241
0.0527341691748622;0.1770100224359964;0.1249605815651669;0.1557282512538684;148.83118648226798;0.3692568707760378;-0.3392574315465771;-0.0239237128155955;0.0856104944302958
0.0;0.1835429519750768;0.2051965117241752;-0.1751116963665607;135.66455639612707;0.4347778576498278;0.3610069850202786;-0.0117324394543728;0.1405801301822324
0.0;0.3572852893926769;0.095427632512494;-0.2479900742272384;88.06551682828832;0.5275361931512433;0.7081662789384605;-0.0486608641520119;0.0653774710343096
0.0108493547537317;0.3037591486894067;0.1649825584924736;-0.0027057778134291;42.26469484009176;0.731626009540417;0.0252478160717133;-0.0113184258249673;0.1130295508231936
0.0784298811215;0.3999809513949226;0.2869580641971032;0.19793307360433;101.35827268111645;0.5726481502897335;-0.2545265975622012;-0.022004256043352;0.1965949697814354
0.0720656166218002;0.6976183754917146;0.2685189838346442;-0.1472255966252701;110.19833800529156;0.5157177134458061;0.2600911793130951;-0.0572316887682316;0.1839623558251147
0.0095895645890348;0.1854538290652763;0.2750685205112315;0.095433077457683;108.24202463103076;0.509914122164746;-0.1402588012943887;0.0033367090809269;0.1884494434022447
0.0519058333274025;0.4380273192805969;0.2690099205280999;0.0521017949700238;89.35374889918062;0.5571019109321333;-0.0955208789045241;-0.0225407970735929;0.1842986965538013
0.0476746376818778;0.1916966388952589;0.1195487765972395;-0.0604508122072622;60.86502849368388;0.5784104080788335;0.2974032203907553;-0.0593290864230707;0.0819028668467688
0.0;0.4287373462550036;0.1429632043785012;0.1957861856809428;134.18616420329042;0.414669461660794;-0.509676494712665;0.0213227024971936;0.0979440913197112
0.0192408963743647;0.7607213176989495;0.2058987519119668;0.0050120519283079;59.37971498966663;0.6345224229199917;-0.0186284337518766;-0.0115954989169184;0.1410612349348884
0.0329914672894692;0.2484550408129378;0.2917624177186351;-0.1732526751143515;45.22180544326069;0.8553933997517355;0.3614497753405506;-0.0594698706180431;0.1998864323790369
0.0891251032610053;0.5836697444191906;0.1241356689693823;-0.0986530549155588;92.17610137181696;0.4777121628279507;0.3995738948649002;-0.1126984602282978;0.0850453468109238
0.0864811158879535;0.2842655143480479;0.244473544107392;0.2028204878493906;142.53843940651225;0.4590150608063412;-0.2538676535873685;-0.0372752648098163;0.1674888250679743
0.0;0.7018327931941795;0.1784718763490331;0.1484380316181052;171.38556036940523;0.3654493649778541;-0.3439801617402284;0.006846055101431;0.1222710824867226
0.0944968925493683;0.1904178424249426;0.1214382836308991;0.170905663637356;148.65599474923732;0.390094243939624;-0.2990537500366323;-0.0439824664666209;0.0831973681155289
0.0001378667728178;0.8013736204286624;0.2153315900847089;0.0225471566395253;95.40259730714672;0.4945585512541258;-0.0494460998081352;0.0027181454132472;0.1475236723670341
0.0262681730951177;0.3805647343441135;0.1195607876781143;-0.046050475657849;10.417093775164956;1.677086800714834;0.18884287349749;-0.0766593487834227;0.0819110956382761
0.0307400477069672;0.1452999794561887;0.2049856025466721;-0.2287539727476299;89.30260457551381;0.5769955701480606;0.542210265260869;-0.0488531831385611;0.140435636304725
0.0374687083475533;0.3114416740958649;0.0662358081573552;-0.1521630720149267;37.66970599198008;0.7437342939313356;0.5807634023773174;-0.1010440547498878;0.045378152168604
0.0;0.1962257780326526;0.2622429463520231;-0.1697833494484328;135.14440853506727;0.4668912480558485;0.2593247154591956;-0.0063358154116687;0.179662642545771
0.031433691165508;0.1336937803824035;0.0887269917552508;-0.1371805600504112;185.61819321368807;0.3176738022700802;0.5384880655763318;-0.0417480789422532;0.0607868620515223
0.0010767211760517;0.6247023125986905;0.2036741235757543;0.1331074829949529;108.62235683784807;0.4731233778106204;-0.2980897548895746;0.0117905408830962;0.1395371420617493
0.0312022126431154;0.3792295128200611;0.0774820494027725;0.1094292027469894;69.07213582904663;0.5103572048088838;-0.3150167586882954;-0.0114383029432049;0.0530829520458394
0.0494172509273861;0.8876295426533759;0.2958049421568472;-0.1227856851968071;90.63235948816218;0.5763767585962248;0.1612076403268508;-0.032271516212682;0.202655965871656
0.0007838645611691;0.6738141993124431;0.2859442322276994;0.2531132999644058;53.04527341880832;0.8036625725424719;-0.4289828546629058;0.0550136062222229;0.1959003934991968
0.0004636919776208;0.4038837772383306;0.0556586807502265;-0.1712500377668758;99.98173039802194;0.4281042678047002;0.594619321041521;-0.0345048771553222;0.0381317621819802
0.014428672456359;0.1165894268619569;0.2521545747357081;-0.1788587386482807;104.77221588532504;0.5317741561404605;0.3395333626141907;-0.0178450802944703;0.1727510991514336
